timestamp,location_name,speed_kmh
2026-01-27 17:32:01,Terminal Cikarang,45
2026-01-27 17:32:01,Sentra Grosir Cikarang,11
2026-01-27 17:32:01,Stasiun Cikarang,16
2026-01-27 17:32:01,Lippo Mall Cikarang,22
2026-01-27 17:32:01,President University,33
2026-01-27 17:33:06,Terminal Cikarang,34
2026-01-27 17:33:06,Sentra Grosir Cikarang,11
2026-01-27 17:33:06,Stasiun Cikarang,15
2026-01-27 17:33:06,Lippo Mall Cikarang,23
2026-01-27 17:33:06,President University,26
2026-01-27 17:34:11,Terminal Cikarang,36
2026-01-27 17:34:11,Sentra Grosir Cikarang,10
2026-01-27 17:34:11,Stasiun Cikarang,15
2026-01-27 17:34:11,Lippo Mall Cikarang,29
2026-01-27 17:34:11,President University,26
2026-01-27 17:35:16,Terminal Cikarang,45
2026-01-27 17:35:16,Sentra Grosir Cikarang,11
2026-01-27 17:35:16,Stasiun Cikarang,15
2026-01-27 17:35:16,Lippo Mall Cikarang,29
2026-01-27 17:35:16,President University,25
2026-01-27 17:36:21,Terminal Cikarang,45
2026-01-27 17:36:21,Sentra Grosir Cikarang,11
2026-01-27 17:36:21,Stasiun Cikarang,15
2026-01-27 17:36:21,Lippo Mall Cikarang,29
2026-01-27 17:36:21,President University,25
2026-01-27 17:37:26,Terminal Cikarang,45
2026-01-27 17:37:26,Sentra Grosir Cikarang,11
2026-01-27 17:37:26,Stasiun Cikarang,16
2026-01-27 17:37:26,Lippo Mall Cikarang,29
2026-01-27 17:37:26,President University,33
2026-01-27 17:38:30,Terminal Cikarang,45
2026-01-27 17:38:30,Sentra Grosir Cikarang,11
2026-01-27 17:38:30,Stasiun Cikarang,18
2026-01-27 17:38:30,Lippo Mall Cikarang,29
2026-01-27 17:38:30,President University,33
2026-01-27 17:39:35,Terminal Cikarang,45
2026-01-27 17:39:35,Sentra Grosir Cikarang,11
2026-01-27 17:39:35,Stasiun Cikarang,18
2026-01-27 17:39:35,Lippo Mall Cikarang,29
2026-01-27 17:39:35,President University,33
2026-01-27 17:40:40,Terminal Cikarang,45
2026-01-27 17:40:40,Sentra Grosir Cikarang,11
2026-01-27 17:40:40,Stasiun Cikarang,18
2026-01-27 17:40:40,Lippo Mall Cikarang,29
2026-01-27 17:40:40,President University,25
2026-01-27 17:41:45,Terminal Cikarang,34
2026-01-27 17:41:45,Sentra Grosir Cikarang,11
2026-01-27 17:41:45,Stasiun Cikarang,18
2026-01-27 17:41:45,Lippo Mall Cikarang,29
2026-01-27 17:41:45,President University,33
2026-01-27 17:42:50,Terminal Cikarang,34
2026-01-27 17:42:50,Sentra Grosir Cikarang,11
2026-01-27 17:42:50,Stasiun Cikarang,18
2026-01-27 17:42:50,Lippo Mall Cikarang,29
2026-01-27 17:42:50,President University,25
2026-01-27 17:43:54,Terminal Cikarang,34
2026-01-27 17:43:54,Sentra Grosir Cikarang,12
2026-01-27 17:43:54,Stasiun Cikarang,19
2026-01-27 17:43:54,Lippo Mall Cikarang,29
2026-01-27 17:43:54,President University,24
2026-01-27 17:44:59,Terminal Cikarang,30
2026-01-27 17:44:59,Sentra Grosir Cikarang,13
2026-01-27 17:44:59,Stasiun Cikarang,19
2026-01-27 17:44:59,Lippo Mall Cikarang,29
2026-01-27 17:44:59,President University,24
2026-01-27 17:52:01,Terminal Cikarang,31
2026-01-27 17:52:01,Sentra Grosir Cikarang,13
2026-01-27 17:52:01,Stasiun Cikarang,17
2026-01-27 17:52:01,Lippo Mall Cikarang,23
2026-01-27 17:52:01,President University,25
2026-01-27 17:53:06,Terminal Cikarang,31
2026-01-27 17:53:06,Sentra Grosir Cikarang,12
2026-01-27 17:53:06,Stasiun Cikarang,17
2026-01-27 17:53:06,Lippo Mall Cikarang,23
2026-01-27 17:53:06,President University,33
2026-01-27 17:54:10,Terminal Cikarang,31
2026-01-27 17:54:10,Sentra Grosir Cikarang,12
2026-01-27 17:54:10,Stasiun Cikarang,20
2026-01-27 17:54:10,Lippo Mall Cikarang,23
2026-01-27 17:54:10,President University,33
2026-01-27 17:55:16,Terminal Cikarang,30
2026-01-27 17:55:16,Sentra Grosir Cikarang,12
2026-01-27 17:55:16,Stasiun Cikarang,20
2026-01-27 17:55:16,Lippo Mall Cikarang,23
2026-01-27 17:55:16,President University,25
2026-01-27 17:56:21,Terminal Cikarang,32
2026-01-27 17:56:21,Sentra Grosir Cikarang,11
2026-01-27 17:56:21,Stasiun Cikarang,19
2026-01-27 17:56:21,Lippo Mall Cikarang,23
2026-01-27 17:56:21,President University,24
2026-01-27 17:57:25,Terminal Cikarang,35
2026-01-27 17:57:25,Sentra Grosir Cikarang,11
2026-01-27 17:57:25,Stasiun Cikarang,20
2026-01-27 17:57:25,Lippo Mall Cikarang,24
2026-01-27 17:57:25,President University,33
2026-01-27 17:58:31,Terminal Cikarang,35
2026-01-27 17:58:31,Sentra Grosir Cikarang,11
2026-01-27 17:58:31,Stasiun Cikarang,20
2026-01-27 17:58:31,Lippo Mall Cikarang,29
2026-01-27 17:58:31,President University,33
2026-01-27 17:59:35,Terminal Cikarang,35
2026-01-27 17:59:35,Sentra Grosir Cikarang,12
2026-01-27 17:59:35,Stasiun Cikarang,19
2026-01-27 17:59:35,Lippo Mall Cikarang,29
2026-01-27 17:59:35,President University,33
2026-01-27 18:00:39,Terminal Cikarang,34
2026-01-27 18:00:39,Sentra Grosir Cikarang,11
2026-01-27 18:00:39,Stasiun Cikarang,18
2026-01-27 18:00:39,Lippo Mall Cikarang,29
2026-01-27 18:00:39,President University,33
2026-01-27 18:01:45,Terminal Cikarang,34
2026-01-27 18:01:45,Sentra Grosir Cikarang,12
2026-01-27 18:01:45,Stasiun Cikarang,18
2026-01-27 18:01:45,Lippo Mall Cikarang,29
2026-01-27 18:01:45,President University,33
2026-01-27 18:02:49,Terminal Cikarang,36
2026-01-27 18:02:49,Sentra Grosir Cikarang,11
2026-01-27 18:02:49,Stasiun Cikarang,18
2026-01-27 18:02:49,Lippo Mall Cikarang,29
2026-01-27 18:02:49,President University,33
2026-01-27 18:04:01,Terminal Cikarang,36
2026-01-27 18:04:01,Sentra Grosir Cikarang,12
2026-01-27 18:04:01,Stasiun Cikarang,19
2026-01-27 18:04:01,Lippo Mall Cikarang,29
2026-01-27 18:04:01,President University,33
2026-01-27 18:05:05,Terminal Cikarang,45
2026-01-27 18:05:05,Sentra Grosir Cikarang,12
2026-01-27 18:05:05,Stasiun Cikarang,25
2026-01-27 18:05:05,Lippo Mall Cikarang,29
2026-01-27 18:05:05,President University,33
2026-01-27 18:06:12,Terminal Cikarang,45
2026-01-27 18:06:12,Sentra Grosir Cikarang,12
2026-01-27 18:06:12,Stasiun Cikarang,20
2026-01-27 18:06:12,Lippo Mall Cikarang,29
2026-01-27 18:06:12,President University,33
2026-01-27 18:07:17,Terminal Cikarang,45
2026-01-27 18:07:17,Sentra Grosir Cikarang,12
2026-01-27 18:07:17,Stasiun Cikarang,19
2026-01-27 18:07:17,Lippo Mall Cikarang,29
2026-01-27 18:07:17,President University,33
2026-01-27 18:08:22,Terminal Cikarang,45
2026-01-27 18:08:22,Sentra Grosir Cikarang,13
2026-01-27 18:08:22,Stasiun Cikarang,18
2026-01-27 18:08:22,Lippo Mall Cikarang,29
2026-01-27 18:08:22,President University,33
2026-01-27 18:09:26,Terminal Cikarang,45
2026-01-27 18:09:26,Sentra Grosir Cikarang,14
2026-01-27 18:09:26,Stasiun Cikarang,18
2026-01-27 18:09:26,Lippo Mall Cikarang,29
2026-01-27 18:09:26,President University,33
2026-01-27 18:10:31,Terminal Cikarang,45
2026-01-27 18:10:31,Sentra Grosir Cikarang,14
2026-01-27 18:10:31,Stasiun Cikarang,18
2026-01-27 18:10:31,Lippo Mall Cikarang,29
2026-01-27 18:10:31,President University,33
2026-01-27 18:11:36,Terminal Cikarang,45
2026-01-27 18:11:36,Sentra Grosir Cikarang,14
2026-01-27 18:11:36,Stasiun Cikarang,17
2026-01-27 18:11:36,Lippo Mall Cikarang,29
2026-01-27 18:11:36,President University,33
2026-01-27 18:12:41,Terminal Cikarang,45
2026-01-27 18:12:41,Sentra Grosir Cikarang,14
2026-01-27 18:12:41,Stasiun Cikarang,17
2026-01-27 18:12:41,Lippo Mall Cikarang,29
2026-01-27 18:12:41,President University,33
2026-01-27 18:13:46,Terminal Cikarang,45
2026-01-27 18:13:46,Sentra Grosir Cikarang,14
2026-01-27 18:13:46,Stasiun Cikarang,18
2026-01-27 18:13:46,Lippo Mall Cikarang,29
2026-01-27 18:13:46,President University,33
2026-01-27 18:14:51,Terminal Cikarang,45
2026-01-27 18:14:51,Sentra Grosir Cikarang,14
2026-01-27 18:14:51,Stasiun Cikarang,16
2026-01-27 18:14:51,Lippo Mall Cikarang,29
2026-01-27 18:14:51,President University,33
2026-01-27 18:15:55,Terminal Cikarang,32
2026-01-27 18:15:55,Sentra Grosir Cikarang,14
2026-01-27 18:15:55,Stasiun Cikarang,17
2026-01-27 18:15:55,Lippo Mall Cikarang,29
2026-01-27 18:15:55,President University,33
2026-01-27 18:17:02,Terminal Cikarang,32
2026-01-27 18:17:02,Sentra Grosir Cikarang,13
2026-01-27 18:17:02,Stasiun Cikarang,17
2026-01-27 18:17:02,Lippo Mall Cikarang,29
2026-01-27 18:17:02,President University,33
2026-01-27 18:18:11,Terminal Cikarang,31
2026-01-27 18:18:11,Sentra Grosir Cikarang,15
2026-01-27 18:18:11,Stasiun Cikarang,17
2026-01-27 18:18:11,Lippo Mall Cikarang,29
2026-01-27 18:18:11,President University,33
2026-01-27 18:19:15,Terminal Cikarang,31
2026-01-27 18:19:15,Sentra Grosir Cikarang,16
2026-01-27 18:19:15,Stasiun Cikarang,17
2026-01-27 18:19:15,Lippo Mall Cikarang,29
2026-01-27 18:19:15,President University,33
2026-01-27 18:20:20,Terminal Cikarang,30
2026-01-27 18:20:20,Sentra Grosir Cikarang,15
2026-01-27 18:20:20,Stasiun Cikarang,17
2026-01-27 18:20:20,Lippo Mall Cikarang,29
2026-01-27 18:20:20,President University,33
2026-01-27 18:21:28,Terminal Cikarang,30
2026-01-27 18:21:28,Sentra Grosir Cikarang,15
2026-01-27 18:21:28,Stasiun Cikarang,17
2026-01-27 18:21:28,Lippo Mall Cikarang,29
2026-01-27 18:21:28,President University,33
2026-01-27 18:22:33,Terminal Cikarang,30
2026-01-27 18:22:33,Sentra Grosir Cikarang,16
2026-01-27 18:22:33,Stasiun Cikarang,17
2026-01-27 18:22:33,Lippo Mall Cikarang,29
2026-01-27 18:22:33,President University,33
2026-01-27 18:23:38,Terminal Cikarang,30
2026-01-27 18:23:38,Sentra Grosir Cikarang,16
2026-01-27 18:23:38,Stasiun Cikarang,21
2026-01-27 18:23:38,Lippo Mall Cikarang,29
2026-01-27 18:23:38,President University,33
2026-01-27 18:24:43,Terminal Cikarang,33
2026-01-27 18:24:43,Sentra Grosir Cikarang,16
2026-01-27 18:24:43,Stasiun Cikarang,21
2026-01-27 18:24:43,Lippo Mall Cikarang,29
2026-01-27 18:24:43,President University,33
2026-01-27 18:25:48,Terminal Cikarang,33
2026-01-27 18:25:48,Sentra Grosir Cikarang,18
2026-01-27 18:25:48,Stasiun Cikarang,20
2026-01-27 18:25:48,Lippo Mall Cikarang,29
2026-01-27 18:25:48,President University,33
2026-01-27 18:26:54,Terminal Cikarang,35
2026-01-27 18:26:54,Sentra Grosir Cikarang,19
2026-01-27 18:26:54,Stasiun Cikarang,20
2026-01-27 18:26:54,Lippo Mall Cikarang,29
2026-01-27 18:26:54,President University,33
2026-01-27 18:27:59,Terminal Cikarang,35
2026-01-27 18:27:59,Sentra Grosir Cikarang,19
2026-01-27 18:27:59,Stasiun Cikarang,19
2026-01-27 18:29:07,Terminal Cikarang,35
2026-01-27 18:29:07,Sentra Grosir Cikarang,19
2026-01-27 18:29:07,Stasiun Cikarang,19
2026-01-27 18:29:07,Lippo Mall Cikarang,29
2026-01-27 18:29:07,President University,33
2026-01-27 18:30:12,Terminal Cikarang,45
2026-01-27 18:30:12,Sentra Grosir Cikarang,20
2026-01-27 18:30:12,Stasiun Cikarang,19
2026-01-27 18:30:12,Lippo Mall Cikarang,29
2026-01-27 18:30:12,President University,33
2026-01-27 18:31:19,Terminal Cikarang,35
2026-01-27 18:31:19,Sentra Grosir Cikarang,19
2026-01-27 18:31:19,Stasiun Cikarang,17
2026-01-27 18:31:19,Lippo Mall Cikarang,29
2026-01-27 18:31:19,President University,33
2026-01-27 18:32:26,Terminal Cikarang,33
2026-01-27 18:32:26,Sentra Grosir Cikarang,23
2026-01-27 18:32:26,Stasiun Cikarang,17
2026-01-27 18:32:26,Lippo Mall Cikarang,29
2026-01-27 18:32:26,President University,33
2026-01-27 18:33:30,Terminal Cikarang,32
2026-01-27 18:33:30,Sentra Grosir Cikarang,23
2026-01-27 18:33:30,Stasiun Cikarang,18
2026-01-27 18:33:30,Lippo Mall Cikarang,22
2026-01-27 18:33:30,President University,33
2026-01-27 18:34:44,Terminal Cikarang,32
2026-01-27 18:34:44,Sentra Grosir Cikarang,24
2026-01-27 18:34:44,Stasiun Cikarang,19
2026-01-27 18:34:44,Lippo Mall Cikarang,22
2026-01-27 18:34:44,President University,33
2026-01-27 18:35:54,Terminal Cikarang,30
2026-01-27 18:35:54,Sentra Grosir Cikarang,23
2026-01-27 18:35:54,Stasiun Cikarang,19
2026-01-27 18:35:54,Lippo Mall Cikarang,22
2026-01-27 18:35:54,President University,33
2026-01-27 18:37:01,Terminal Cikarang,32
2026-01-27 18:37:01,Sentra Grosir Cikarang,21
2026-01-27 18:37:01,Stasiun Cikarang,19
2026-01-27 18:37:01,Lippo Mall Cikarang,22
2026-01-27 18:37:01,President University,33
2026-01-27 18:38:06,Terminal Cikarang,32
2026-01-27 18:38:06,Sentra Grosir Cikarang,21
2026-01-27 18:38:06,Stasiun Cikarang,19
2026-01-27 18:38:06,Lippo Mall Cikarang,22
2026-01-27 18:38:06,President University,33
2026-01-27 18:39:15,Terminal Cikarang,30
2026-01-27 18:39:15,Sentra Grosir Cikarang,20
2026-01-27 18:39:15,Stasiun Cikarang,19
2026-01-27 18:39:15,Lippo Mall Cikarang,21
2026-01-27 18:39:15,President University,33
2026-01-27 18:40:21,Terminal Cikarang,32
2026-01-27 18:40:21,Sentra Grosir Cikarang,20
2026-01-27 18:40:21,Stasiun Cikarang,19
2026-01-27 18:40:21,Lippo Mall Cikarang,20
2026-01-27 18:40:21,President University,33
2026-01-27 18:41:30,Terminal Cikarang,32
2026-01-27 18:41:30,Sentra Grosir Cikarang,20
2026-01-27 18:41:30,Stasiun Cikarang,19
2026-01-27 18:41:30,Lippo Mall Cikarang,21
2026-01-27 18:41:30,President University,33
2026-01-27 18:42:36,Terminal Cikarang,34
2026-01-27 18:42:36,Sentra Grosir Cikarang,20
2026-01-27 18:42:36,Stasiun Cikarang,19
2026-01-27 18:42:36,Lippo Mall Cikarang,21
2026-01-27 18:42:36,President University,33
2026-01-27 18:43:41,Terminal Cikarang,34
2026-01-27 18:43:41,Sentra Grosir Cikarang,20
2026-01-27 18:43:41,Stasiun Cikarang,19
2026-01-27 18:43:41,Lippo Mall Cikarang,23
2026-01-27 18:43:41,President University,26
2026-01-27 18:44:47,Terminal Cikarang,30
2026-01-27 18:44:47,Sentra Grosir Cikarang,20
2026-01-27 18:44:47,Stasiun Cikarang,20
2026-01-27 18:44:47,Lippo Mall Cikarang,23
2026-01-27 18:44:47,President University,25
2026-01-27 18:45:58,Terminal Cikarang,30
2026-01-27 18:45:58,Sentra Grosir Cikarang,20
2026-01-27 18:45:58,Stasiun Cikarang,20
2026-01-27 18:45:58,Lippo Mall Cikarang,23
2026-01-27 18:45:58,President University,25
2026-01-27 18:47:02,Terminal Cikarang,30
2026-01-27 18:47:02,Sentra Grosir Cikarang,20
2026-01-27 18:47:02,Stasiun Cikarang,19
2026-01-27 18:47:02,Lippo Mall Cikarang,23
2026-01-27 18:47:02,President University,24
2026-01-27 18:48:13,Terminal Cikarang,30
2026-01-27 18:48:13,Sentra Grosir Cikarang,20
2026-01-27 18:48:13,Stasiun Cikarang,19
2026-01-27 18:48:13,Lippo Mall Cikarang,23
2026-01-27 18:48:13,President University,24
2026-01-27 18:49:17,Terminal Cikarang,30
2026-01-27 18:49:17,Sentra Grosir Cikarang,20
2026-01-27 18:49:17,Stasiun Cikarang,19
2026-01-27 18:49:17,Lippo Mall Cikarang,23
2026-01-27 18:49:17,President University,33
2026-01-27 18:50:31,Terminal Cikarang,30
2026-01-27 18:50:31,Sentra Grosir Cikarang,20
2026-01-27 18:50:31,Stasiun Cikarang,18
2026-01-27 18:50:31,Lippo Mall Cikarang,23
2026-01-27 18:50:31,President University,33
2026-01-27 18:51:40,Terminal Cikarang,28
2026-01-27 18:51:40,Sentra Grosir Cikarang,20
2026-01-27 18:51:40,Stasiun Cikarang,18
2026-01-27 18:51:40,Lippo Mall Cikarang,23
2026-01-27 18:51:40,President University,33
2026-01-27 18:52:46,Terminal Cikarang,26
2026-01-27 18:52:46,Sentra Grosir Cikarang,20
2026-01-27 18:52:46,Stasiun Cikarang,18
2026-01-27 18:52:46,Lippo Mall Cikarang,29
2026-01-27 18:52:46,President University,33
2026-01-27 18:53:50,Terminal Cikarang,28
2026-01-27 18:53:50,Sentra Grosir Cikarang,20
2026-01-27 18:53:50,Stasiun Cikarang,18
2026-01-27 18:53:50,Lippo Mall Cikarang,29
2026-01-27 18:53:50,President University,33
2026-01-27 18:54:55,Terminal Cikarang,29
2026-01-27 18:54:55,Sentra Grosir Cikarang,19
2026-01-27 18:54:55,Stasiun Cikarang,18
2026-01-27 18:54:55,Lippo Mall Cikarang,29
2026-01-27 18:54:55,President University,33
2026-01-27 18:55:59,Terminal Cikarang,33
2026-01-27 18:55:59,Sentra Grosir Cikarang,19
2026-01-27 18:55:59,Stasiun Cikarang,18
2026-01-27 18:55:59,Lippo Mall Cikarang,29
2026-01-27 18:55:59,President University,33
2026-01-27 18:57:05,Terminal Cikarang,33
2026-01-27 18:57:05,Stasiun Cikarang,20
2026-01-27 18:57:05,Lippo Mall Cikarang,29
2026-01-27 18:57:05,President University,33
2026-01-27 18:58:20,Terminal Cikarang,34
2026-01-27 18:58:20,Sentra Grosir Cikarang,19
2026-01-27 18:58:20,Stasiun Cikarang,20
2026-01-27 18:58:20,Lippo Mall Cikarang,29
2026-01-27 18:58:20,President University,33
2026-01-27 18:59:25,Terminal Cikarang,35
2026-01-27 18:59:25,Sentra Grosir Cikarang,19
2026-01-27 18:59:25,Stasiun Cikarang,21
2026-01-27 18:59:25,Lippo Mall Cikarang,29
2026-01-27 18:59:25,President University,33
2026-01-27 19:00:31,Terminal Cikarang,35
2026-01-27 19:00:31,Sentra Grosir Cikarang,19
2026-01-27 19:00:31,Stasiun Cikarang,21
2026-01-27 19:00:31,Lippo Mall Cikarang,29
2026-01-27 19:00:31,President University,33
2026-01-27 19:01:39,Terminal Cikarang,36
2026-01-27 19:01:39,Sentra Grosir Cikarang,19
2026-01-27 19:01:39,Stasiun Cikarang,22
2026-01-27 19:01:39,Lippo Mall Cikarang,29
2026-01-27 19:01:39,President University,33
2026-01-27 19:02:52,Terminal Cikarang,45
2026-01-27 19:02:52,Sentra Grosir Cikarang,19
2026-01-27 19:02:52,Stasiun Cikarang,22
2026-01-27 19:02:52,Lippo Mall Cikarang,29
2026-01-27 19:02:52,President University,33
2026-01-27 19:04:16,Terminal Cikarang,45
2026-01-27 19:04:16,Sentra Grosir Cikarang,20
2026-01-27 19:04:16,Stasiun Cikarang,22
2026-01-27 19:04:16,Lippo Mall Cikarang,29
2026-01-27 19:04:16,President University,33
2026-01-27 19:05:25,Terminal Cikarang,36
2026-01-27 19:05:25,Sentra Grosir Cikarang,22
2026-01-27 19:05:25,Stasiun Cikarang,22
2026-01-27 19:05:25,Lippo Mall Cikarang,29
2026-01-27 19:05:25,President University,33
2026-01-27 19:06:33,Terminal Cikarang,35
2026-01-27 19:06:33,Sentra Grosir Cikarang,22
2026-01-27 19:06:33,Stasiun Cikarang,18
2026-01-27 19:06:33,Lippo Mall Cikarang,29
2026-01-27 19:06:33,President University,33
2026-01-27 19:07:39,Terminal Cikarang,35
2026-01-27 19:07:39,Sentra Grosir Cikarang,22
2026-01-27 19:07:39,Stasiun Cikarang,18
2026-01-27 19:07:39,Lippo Mall Cikarang,29
2026-01-27 19:07:39,President University,33
2026-01-27 19:08:48,Terminal Cikarang,33
2026-01-27 19:08:48,Sentra Grosir Cikarang,22
2026-01-27 19:08:48,Stasiun Cikarang,18
2026-01-27 19:08:48,Lippo Mall Cikarang,29
2026-01-27 19:08:48,President University,33
2026-01-27 19:10:01,Terminal Cikarang,33
2026-01-27 19:10:01,Sentra Grosir Cikarang,22
2026-01-27 19:10:01,Stasiun Cikarang,18
2026-01-27 19:10:01,Lippo Mall Cikarang,29
2026-01-27 19:10:01,President University,33
2026-01-27 19:11:09,Terminal Cikarang,33
2026-01-27 19:11:09,Sentra Grosir Cikarang,21
2026-01-27 19:11:09,Stasiun Cikarang,18
2026-01-27 19:11:09,Lippo Mall Cikarang,24
2026-01-27 19:11:09,President University,33
2026-01-27 19:12:17,Terminal Cikarang,33
2026-01-27 19:12:17,Sentra Grosir Cikarang,21
2026-01-27 19:12:17,Stasiun Cikarang,18
2026-01-27 19:12:17,Lippo Mall Cikarang,29
2026-01-27 19:12:17,President University,33
2026-01-27 19:13:24,Terminal Cikarang,29
2026-01-27 19:13:24,Sentra Grosir Cikarang,21
2026-01-27 19:13:24,Stasiun Cikarang,18
2026-01-27 19:13:24,Lippo Mall Cikarang,29
2026-01-27 19:13:24,President University,33
2026-01-27 19:14:36,Terminal Cikarang,30
2026-01-27 19:14:36,Sentra Grosir Cikarang,21
2026-01-27 19:14:36,Stasiun Cikarang,18
2026-01-27 19:14:36,Lippo Mall Cikarang,24
2026-01-27 19:14:36,President University,33
2026-01-27 19:15:42,Terminal Cikarang,29
2026-01-27 19:15:42,Sentra Grosir Cikarang,20
2026-01-27 19:15:42,Stasiun Cikarang,18
2026-01-27 19:15:42,Lippo Mall Cikarang,29
2026-01-27 19:15:42,President University,25
2026-01-27 19:16:50,Terminal Cikarang,28
2026-01-27 19:16:50,Sentra Grosir Cikarang,21
2026-01-27 19:16:50,Stasiun Cikarang,17
2026-01-27 19:16:50,Lippo Mall Cikarang,24
2026-01-27 19:16:50,President University,25
2026-01-27 19:18:00,Terminal Cikarang,28
2026-01-27 19:18:00,Sentra Grosir Cikarang,21
2026-01-27 19:18:00,Stasiun Cikarang,17
2026-01-27 19:18:00,Lippo Mall Cikarang,25
2026-01-27 19:18:00,President University,26
2026-01-27 19:19:06,Terminal Cikarang,27
2026-01-27 19:19:06,Sentra Grosir Cikarang,22
2026-01-27 19:19:06,Stasiun Cikarang,16
2026-01-27 19:19:06,Lippo Mall Cikarang,29
2026-01-27 19:19:06,President University,26
2026-01-27 19:20:18,Terminal Cikarang,27
2026-01-27 19:20:18,Sentra Grosir Cikarang,22
2026-01-27 19:20:18,Stasiun Cikarang,16
2026-01-27 19:20:18,Lippo Mall Cikarang,29
2026-01-27 19:20:18,President University,26
2026-01-27 19:21:28,Sentra Grosir Cikarang,21
2026-01-27 19:21:28,Stasiun Cikarang,17
2026-01-27 19:21:28,Lippo Mall Cikarang,29
2026-01-27 19:21:28,President University,33
2026-01-27 19:22:51,Terminal Cikarang,27
2026-01-27 19:22:51,Sentra Grosir Cikarang,21
2026-01-27 19:22:51,Stasiun Cikarang,16
2026-01-27 19:22:51,Lippo Mall Cikarang,29
2026-01-27 19:22:51,President University,33
2026-01-27 19:23:58,Terminal Cikarang,30
2026-01-27 19:23:58,Sentra Grosir Cikarang,21
2026-01-27 19:23:58,Stasiun Cikarang,17
2026-01-27 19:23:58,Lippo Mall Cikarang,23
2026-01-27 19:23:58,President University,33
2026-01-27 19:25:05,Terminal Cikarang,30
2026-01-27 19:25:05,Sentra Grosir Cikarang,21
2026-01-27 19:25:05,Stasiun Cikarang,17
2026-01-27 19:25:05,Lippo Mall Cikarang,29
2026-01-27 19:25:05,President University,33
2026-01-27 19:26:13,Terminal Cikarang,30
2026-01-27 19:26:13,Sentra Grosir Cikarang,21
2026-01-27 19:26:13,Stasiun Cikarang,18
2026-01-27 19:26:13,Lippo Mall Cikarang,29
2026-01-27 19:26:13,President University,33
2026-01-27 19:27:26,Stasiun Cikarang,17
2026-01-27 19:27:26,Lippo Mall Cikarang,29
2026-01-27 19:28:54,Terminal Cikarang,33
2026-01-27 19:28:54,Sentra Grosir Cikarang,22
2026-01-27 19:28:54,Stasiun Cikarang,17
2026-01-27 19:28:54,Lippo Mall Cikarang,29
2026-01-27 19:28:54,President University,33
2026-01-27 19:30:08,Terminal Cikarang,45
2026-01-27 19:30:08,Sentra Grosir Cikarang,22
2026-01-27 19:30:08,Stasiun Cikarang,17
2026-01-27 19:30:08,Lippo Mall Cikarang,29
2026-01-27 19:30:08,President University,33
2026-01-27 19:31:20,Terminal Cikarang,45
2026-01-27 19:31:20,Sentra Grosir Cikarang,22
2026-01-27 19:31:20,Lippo Mall Cikarang,29
2026-01-27 19:31:20,President University,33
2026-01-27 19:32:35,Terminal Cikarang,45
2026-01-27 19:32:35,Sentra Grosir Cikarang,24
2026-01-27 19:32:35,Stasiun Cikarang,19
2026-01-27 19:32:35,Lippo Mall Cikarang,29
2026-01-27 19:32:35,President University,33
2026-01-27 19:33:45,Terminal Cikarang,45
2026-01-27 19:33:45,Sentra Grosir Cikarang,23
2026-01-27 19:33:45,Stasiun Cikarang,19
2026-01-27 19:33:45,Lippo Mall Cikarang,29
2026-01-27 19:33:45,President University,33
2026-01-27 19:34:53,Terminal Cikarang,45
2026-01-27 19:34:53,Sentra Grosir Cikarang,23
2026-01-27 19:34:53,Stasiun Cikarang,19
2026-01-27 19:34:53,Lippo Mall Cikarang,29
2026-01-27 19:34:53,President University,25
2026-01-27 19:36:00,Terminal Cikarang,45
2026-01-27 19:36:00,Sentra Grosir Cikarang,23
2026-01-27 19:36:00,Stasiun Cikarang,19
2026-01-27 19:36:00,Lippo Mall Cikarang,29
2026-01-27 19:36:00,President University,26
2026-01-27 19:37:09,Terminal Cikarang,45
2026-01-27 19:37:09,Sentra Grosir Cikarang,23
2026-01-27 19:37:09,Stasiun Cikarang,19
2026-01-27 19:37:09,Lippo Mall Cikarang,29
2026-01-27 19:37:09,President University,26
2026-01-27 19:38:21,Terminal Cikarang,45
2026-01-27 19:38:21,Sentra Grosir Cikarang,23
2026-01-27 19:38:21,Stasiun Cikarang,19
2026-01-27 19:38:21,Lippo Mall Cikarang,29
2026-01-27 19:38:21,President University,33
2026-01-27 19:39:30,Terminal Cikarang,36
2026-01-27 19:39:30,Sentra Grosir Cikarang,23
2026-01-27 19:39:30,Stasiun Cikarang,19
2026-01-27 19:39:30,Lippo Mall Cikarang,29
2026-01-27 19:39:30,President University,33
2026-01-27 19:40:45,Terminal Cikarang,36
2026-01-27 19:40:45,Sentra Grosir Cikarang,22
2026-01-27 19:40:45,Stasiun Cikarang,19
2026-01-27 19:40:45,Lippo Mall Cikarang,29
2026-01-27 19:40:45,President University,33
2026-01-27 19:42:01,Terminal Cikarang,36
2026-01-27 19:42:01,Sentra Grosir Cikarang,22
2026-01-27 19:42:01,Stasiun Cikarang,19
2026-01-27 19:42:01,Lippo Mall Cikarang,29
2026-01-27 19:42:01,President University,33
2026-01-27 19:43:11,Terminal Cikarang,34
2026-01-27 19:43:11,Sentra Grosir Cikarang,22
2026-01-27 19:43:11,Stasiun Cikarang,19
2026-01-27 19:43:11,Lippo Mall Cikarang,29
2026-01-27 19:43:11,President University,33
2026-01-27 19:44:22,Terminal Cikarang,33
2026-01-27 19:44:22,Sentra Grosir Cikarang,22
